Date,Rented_Bike_Count,Hour,Temperature,Humidity,Wind_speed,Visibility,Dew_point_temperature,Solar_Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning_Day,is_Holiday_WorkingDay,is_clear_weather,is_rainy_weather,is_snowy_weather,Month,Day,Weekday,DayOfYear
2018-04-27,789.0,10.0,15.3,50.0,1.0,944.0,4.9,1.97,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,27,4,117
2018-04-27,986.0,11.0,17.7,44.0,1.5,945.0,5.2,2.325,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,27,4,117
2018-04-27,1142.0,12.0,19.5,40.0,1.1,1055.0,5.5,2.325,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,27,4,117
2018-04-27,1133.0,13.0,21.0,36.0,1.0,1164.0,5.3,2.325,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,27,4,117
2018-04-27,1115.0,14.0,22.2,32.0,2.8,1124.0,4.7,2.325,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,27,4,117
2018-04-27,1253.0,15.0,22.7,29.0,1.6,1223.0,3.7,2.325,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,27,4,117
2018-04-27,1446.0,16.0,23.2,33.0,2.4,869.0,6.0,2.12,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,27,4,117
2018-04-27,1877.0,17.0,21.8,41.0,3.0,662.0,7.9,1.44,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,27,4,117
2018-04-27,2376.625,18.0,20.3,47.0,2.5,705.0,8.6,0.77,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,27,4,117
2018-04-27,1812.0,19.0,18.7,53.0,2.7,753.0,8.9,0.24,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,27,4,117
2018-04-27,1499.0,20.0,16.9,41.0,3.1,1060.0,3.5,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,27,4,117
2018-04-27,1362.0,21.0,15.7,51.0,1.9,806.0,5.5,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,27,4,117
2018-04-27,1278.0,22.0,14.7,63.0,1.4,554.0,7.7,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,27,4,117
2018-04-27,975.0,23.0,14.0,66.0,1.2,519.0,7.7,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,27,4,117
2018-04-28,777.0,0.0,13.3,70.0,1.6,473.0,7.9,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,28,5,118
2018-04-28,672.0,1.0,12.7,74.0,1.8,392.0,8.1,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,28,5,118
2018-04-28,522.0,2.0,12.0,76.0,1.0,363.0,7.8,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,28,5,118
2018-04-28,325.0,3.0,11.6,76.0,1.0,364.0,7.5,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,28,5,118
2018-04-28,166.0,4.0,11.4,78.0,1.8,362.0,7.6,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,28,5,118
2018-04-28,152.0,5.0,10.9,81.0,1.7,348.0,7.7,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,28,5,118
2018-04-28,230.0,6.0,10.6,84.0,1.1,284.0,8.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,28,5,118
2018-04-28,376.0,7.0,10.8,78.0,0.5,335.0,7.1,0.26,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,28,5,118
2018-04-28,647.0,8.0,12.7,67.0,0.6,378.0,6.7,0.86,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,28,5,118
2018-04-28,795.0,9.0,15.1,56.0,1.7,493.0,6.3,1.57,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,28,5,118
2018-04-28,808.0,10.0,17.4,46.0,1.8,734.0,5.6,2.27,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,28,5,118
2018-04-28,1000.0,11.0,19.0,30.0,3.0,1719.0,1.0,2.325,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,28,5,118
2018-04-28,1278.0,12.0,20.5,31.0,2.5,1485.0,2.7,2.325,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,28,5,118
2018-04-28,1404.0,13.0,21.2,31.0,2.8,1295.0,3.3,2.325,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,28,5,118
2018-04-28,1597.0,14.0,21.3,25.0,3.8,1884.0,0.4,2.325,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,28,5,118
2018-04-28,1875.0,15.0,21.1,25.0,4.1,1885.0,0.2,2.325,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,28,5,118
2018-04-28,1945.0,16.0,20.4,25.0,4.3999999999999995,1990.0,-0.3,2.325,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,28,5,118
2018-04-28,2043.0,17.0,20.1,29.0,3.3,1840.0,1.4,1.78,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,28,5,118
2018-04-28,1882.0,18.0,18.9,30.0,2.6,1995.0,0.9,1.05,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,28,5,118
2018-04-28,1590.0,19.0,16.9,33.0,1.3,1965.0,0.5,0.34,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,28,5,118
2018-04-28,1435.0,20.0,15.1,34.0,2.2,1981.0,-0.6,0.01,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,28,5,118
2018-04-28,1351.0,21.0,13.9,37.0,1.1,1751.0,-0.5,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,28,5,118
2018-04-28,1165.0,22.0,13.0,45.0,1.6,1713.0,1.3,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,28,5,118
2018-04-28,905.0,23.0,12.3,51.0,1.0,1648.0,2.4,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,28,5,118
2018-04-29,790.0,0.0,11.7,53.0,1.4,1620.0,2.4,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,29,6,119
2018-04-29,554.0,1.0,11.2,57.0,1.6,1533.0,2.9,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,29,6,119
2018-04-29,425.0,2.0,10.9,56.0,1.2,1460.0,2.4,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,29,6,119
2018-04-29,263.0,3.0,10.6,60.0,1.0,1163.0,3.1,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,29,6,119
2018-04-29,183.0,4.0,10.3,63.0,0.7,1277.0,3.5,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,29,6,119
2018-04-29,138.0,5.0,9.7,63.0,1.1,1304.0,2.9,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,29,6,119
2018-04-29,183.0,6.0,9.5,65.0,1.0,1325.0,3.2,0.01,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,29,6,119
2018-04-29,307.0,7.0,9.9,59.0,0.7,1707.0,2.2,0.25,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,29,6,119
2018-04-29,485.0,8.0,12.2,50.0,0.8,1412.0,2.0,0.84,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,29,6,119
2018-04-29,716.0,9.0,14.9,39.0,0.9,1354.0,1.0,1.56,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,29,6,119
2018-04-29,787.0,10.0,17.5,35.0,1.8,1570.0,1.8,2.26,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,29,6,119
2018-04-29,1060.0,11.0,19.6,28.0,2.0,1695.0,0.5,2.325,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,29,6,119
2018-04-29,1375.0,12.0,20.5,31.0,2.6,1299.0,2.7,2.325,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,29,6,119
2018-04-29,1635.0,13.0,21.9,27.0,2.2,1055.0,2.0,2.325,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,29,6,119
2018-04-29,1814.0,14.0,21.6,28.0,3.3,1172.0,2.2,2.325,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,29,6,119
2018-04-29,2019.0,15.0,22.8,24.0,3.3,1138.0,1.1,2.325,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,29,6,119
2018-04-29,2044.0,16.0,22.2,23.0,3.7,1183.0,0.0,2.28,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,29,6,119
2018-04-29,2094.0,17.0,21.9,28.0,3.1,1023.0,2.5,1.6,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,29,6,119
2018-04-29,1950.0,18.0,20.1,28.0,3.2,1114.0,1.0,0.89,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,29,6,119
2018-04-29,1712.0,19.0,18.1,38.0,2.8,932.0,3.5,0.16,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,29,6,119
2018-04-29,1485.0,20.0,16.9,42.0,2.7,942.0,3.8,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,29,6,119
2018-04-29,1382.0,21.0,16.1,44.0,1.2,913.0,3.8,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,29,6,119
2018-04-29,1128.0,22.0,15.6,43.0,2.3,1016.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,29,6,119
2018-04-29,820.0,23.0,15.2,51.0,1.0,858.0,5.1,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,29,6,119
2018-04-30,569.0,0.0,14.7,54.0,1.3,718.0,5.4,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,30,0,120
2018-04-30,362.0,1.0,14.4,60.0,1.7,580.0,6.7,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,30,0,120
2018-04-30,246.0,2.0,14.1,62.0,1.2,502.0,6.9,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,30,0,120
2018-04-30,157.0,3.0,14.3,61.0,1.0,475.0,6.8,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,30,0,120
2018-04-30,132.0,4.0,14.6,57.0,1.2,495.0,6.1,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,30,0,120
2018-04-30,185.0,5.0,14.8,63.0,0.7,492.0,7.8,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,30,0,120
2018-04-30,397.0,6.0,14.9,64.0,0.5,424.0,8.1,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,30,0,120
2018-04-30,1075.0,7.0,15.1,78.0,1.5,354.0,11.2,0.06,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,30,0,120
2018-04-30,1791.0,8.0,15.8,73.0,0.5,357.0,10.9,0.39,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,30,0,120
2018-04-30,983.0,9.0,17.5,65.0,1.0,416.0,10.8,1.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,30,0,120
2018-04-30,742.0,10.0,19.5,54.0,1.1,451.0,9.9,1.88,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,30,0,120
2018-04-30,901.0,11.0,20.3,52.0,0.9,468.0,10.1,1.96,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,30,0,120
2018-04-30,1094.0,12.0,22.2,50.0,2.0,564.0,11.2,2.325,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,30,0,120
2018-04-30,1019.0,13.0,23.3,45.0,1.8,684.0,10.6,2.325,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,30,0,120
2018-04-30,1055.0,14.0,24.0,47.0,2.3,520.0,11.9,2.325,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,30,0,120
2018-04-30,1168.0,15.0,24.1,48.0,2.7,419.0,12.3,2.325,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,30,0,120
2018-04-30,1344.0,16.0,24.8,45.0,1.8,549.0,12.0,2.05,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,30,0,120
2018-04-30,1706.0,17.0,24.0,53.0,3.5,536.0,13.8,1.39,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,30,0,120
2018-04-30,2376.625,18.0,23.0,54.0,2.9,679.0,13.1,0.81,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,30,0,120
2018-04-30,2064.0,19.0,21.2,65.0,2.9,559.0,14.3,0.25,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,30,0,120
2018-04-30,1703.0,20.0,20.0,69.0,2.4,533.0,14.1,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,30,0,120
2018-04-30,1711.0,21.0,19.1,73.0,1.2,413.0,14.1,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,30,0,120
2018-04-30,1456.0,22.0,18.4,78.0,1.6,377.0,14.4,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,30,0,120
2018-04-30,1044.0,23.0,17.9,79.0,0.4,323.0,14.1,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,4,30,0,120
2018-05-01,782.0,0.0,18.3,78.0,0.8,349.0,14.3,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,1,1,121
2018-05-01,705.0,1.0,18.3,83.0,1.1,451.0,15.3,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,1,1,121
2018-05-01,534.0,2.0,18.2,85.0,0.8,355.0,15.6,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,1,1,121
2018-05-01,343.0,3.0,18.1,85.0,1.0,284.0,15.5,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,1,1,121
2018-05-01,187.0,4.0,18.0,85.0,0.3,275.0,15.4,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,1,1,121
2018-05-01,166.0,5.0,18.0,85.0,0.8,346.0,15.4,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,1,1,121
2018-05-01,306.0,6.0,17.8,85.0,0.6,265.0,15.2,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,1,1,121
2018-05-01,614.0,7.0,18.0,82.0,0.7,264.0,14.8,0.11,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,1,1,121
2018-05-01,1067.0,8.0,18.8,76.0,0.6,301.0,14.4,0.36,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,1,1,121
2018-05-01,1024.0,9.0,20.7,67.0,1.1,464.0,14.3,1.3,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,1,1,121
2018-05-01,1002.0,10.0,22.2,61.0,1.2,531.0,14.3,1.72,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,1,1,121
2018-05-01,1117.0,11.0,22.7,63.0,1.1,605.0,15.2,1.36,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,1,1,121
2018-05-01,1315.0,12.0,22.1,67.0,2.7,462.0,15.6,0.81,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,1,1,121
2018-05-01,1493.0,13.0,23.0,63.0,3.1,494.0,15.5,1.92,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,1,1,121
2018-05-01,1536.0,14.0,23.0,64.0,2.8,520.0,15.8,1.59,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,1,1,121
2018-05-01,1639.0,15.0,23.1,61.0,2.5,556.0,15.1,1.5,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,1,1,121
2018-05-01,1759.0,16.0,22.6,63.0,3.1,551.0,15.1,0.88,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,1,1,121
2018-05-01,1898.0,17.0,22.0,65.0,2.4,589.0,15.1,0.47,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,1,1,121
2018-05-01,2082.0,18.0,21.6,67.0,2.0,584.0,15.2,0.24,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,1,1,121
2018-05-01,1696.0,19.0,21.2,68.0,1.5,610.0,15.0,0.16,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,1,1,121
2018-05-01,1656.0,20.0,20.6,72.0,1.3,587.0,15.3,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,1,1,121
2018-05-01,1644.0,21.0,20.2,74.0,1.3,554.0,15.4,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,1,1,121
2018-05-01,1400.0,22.0,19.9,75.0,0.8,516.0,15.3,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,1,1,121
2018-05-01,855.0,23.0,19.8,73.0,0.9,442.0,14.8,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,1,1,121
2018-05-02,612.0,0.0,19.7,76.0,0.5,386.0,15.3,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,2,2,122
2018-05-02,413.0,1.0,19.6,75.0,2.1,392.0,15.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,2,2,122
2018-05-02,245.0,2.0,19.0,80.0,1.6,346.0,15.4,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,2,2,122
2018-05-02,170.0,3.0,18.5,82.0,0.8,342.0,15.3,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,2,2,122
2018-05-02,93.0,4.0,18.4,81.0,0.4,300.0,15.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,2,2,122
2018-05-02,76.0,5.0,18.4,87.0,0.8,209.0,16.1,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,2,2,122
2018-05-02,67.0,6.0,17.9,93.0,0.9,202.0,16.7,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,2,2,122
2018-05-02,102.0,7.0,17.6,94.0,0.5,166.0,16.6,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,2,2,122
2018-05-02,555.0,8.0,17.5,94.0,0.9,203.0,16.5,0.06,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,2,2,122
2018-05-02,609.0,9.0,17.4,94.0,0.7,230.0,16.4,0.16,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,2,2,122
2018-05-02,486.0,10.0,17.7,88.0,1.1,322.0,15.6,0.36,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,2,2,122
2018-05-02,206.0,11.0,18.0,85.0,1.1,411.0,15.4,0.45,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,2,2,122
2018-05-02,63.0,12.0,17.3,95.0,0.7,155.0,16.4,0.16,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,2,2,122
2018-05-02,327.0,13.0,17.2,96.0,0.9,275.0,16.5,0.26,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,2,2,122
2018-05-02,376.0,14.0,17.5,94.0,0.3,436.0,16.5,0.35,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,2,2,122
2018-05-02,143.0,15.0,17.0,90.0,3.7,216.0,15.3,0.26,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,2,2,122
2018-05-02,400.0,16.0,15.4,95.0,4.3999999999999995,378.0,14.5,0.11,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,2,2,122
2018-05-02,813.0,17.0,13.9,94.0,2.6,303.0,12.9,0.21,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,2,2,122
2018-05-02,518.0,18.0,13.6,89.0,2.3,638.0,11.8,0.09,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,2,2,122
2018-05-02,131.0,19.0,12.6,93.0,3.9,831.0,11.4,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,2,2,122
2018-05-02,123.0,20.0,11.1,91.0,4.0,716.0,9.6,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,2,2,122
2018-05-02,327.0,21.0,10.5,94.0,2.8,1627.0,9.5,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,2,2,122
2018-05-02,299.0,22.0,10.4,85.0,3.7,1671.0,7.9,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,2,2,122
2018-05-02,294.0,23.0,9.5,90.0,3.6,1017.0,7.9,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,2,2,122
2018-05-03,361.0,0.0,8.7,86.0,3.1,2000.0,6.4,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,3,3,123
2018-05-03,323.0,1.0,7.9,86.0,2.1,2000.0,5.6,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,3,3,123
2018-05-03,251.0,2.0,7.3,86.0,1.7,2000.0,5.1,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,3,3,123
2018-05-03,156.0,3.0,7.0,86.0,1.2,2000.0,4.8,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,3,3,123
2018-05-03,109.0,4.0,7.0,87.0,1.3,2000.0,4.9,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,3,3,123
2018-05-03,163.0,5.0,7.0,85.0,0.8,2000.0,4.6,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,3,3,123
2018-05-03,469.0,6.0,7.9,86.0,2.0,1070.0,5.6,0.01,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,3,3,123
2018-05-03,1160.0,7.0,8.4,83.0,1.4,1400.0,5.6,0.31,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,3,3,123
2018-05-03,1946.0,8.0,10.5,67.0,2.3,1221.0,4.6,0.98,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,3,3,123
2018-05-03,1061.0,9.0,12.8,52.0,3.9,1614.0,3.1,1.65,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,3,3,123
2018-05-03,762.0,10.0,13.8,47.0,4.3999999999999995,1561.0,2.6,1.64,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,3,3,123
2018-05-03,794.0,11.0,14.7,45.0,3.0,1799.0,2.8,1.68,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,3,3,123
2018-05-03,871.0,12.0,14.1,59.0,3.9,1870.0,6.1,1.12,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,3,3,123
2018-05-03,516.0,13.0,13.4,56.0,3.7,1693.0,4.7,0.82,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,3,3,123
2018-05-03,367.0,14.0,12.7,75.0,3.8,1510.0,8.3,0.88,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,3,3,123
2018-05-03,590.0,15.0,12.2,56.0,4.3999999999999995,2000.0,3.6,0.57,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,3,3,123
2018-05-03,911.0,16.0,12.8,53.0,3.3,2000.0,3.4,0.76,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,3,3,123
2018-05-03,1421.0,17.0,13.2,49.0,4.2,1999.0,2.7,0.69,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,3,3,123
2018-05-03,2310.0,18.0,13.4,49.0,2.4,1982.0,2.8,0.6,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,3,3,123
2018-05-03,1663.0,19.0,13.3,49.0,3.6,1919.0,2.7,0.45,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,3,3,123
2018-05-03,1401.0,20.0,12.6,47.0,3.2,1935.0,1.5,0.02,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,3,3,123
2018-05-03,1388.0,21.0,11.9,48.0,1.9,1918.0,1.2,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,3,3,123
2018-05-03,1202.0,22.0,11.2,60.0,2.3,1684.0,3.7,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,3,3,123
2018-05-03,832.0,23.0,10.6,62.0,2.1,1694.0,3.6,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,3,3,123
2018-05-04,624.0,0.0,10.0,63.0,2.1,1653.0,3.2,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,4,4,124
2018-05-04,480.0,1.0,9.7,63.0,2.1,1610.0,2.9,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,4,4,124
2018-05-04,352.0,2.0,9.6,65.0,1.5,1654.0,3.3,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,4,4,124
2018-05-04,224.0,3.0,9.6,66.0,0.9,1685.0,3.5,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,4,4,124
2018-05-04,138.0,4.0,9.5,66.0,1.1,1737.0,3.4,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,4,4,124
2018-05-04,186.0,5.0,9.2,63.0,0.8,1896.0,2.5,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,4,4,124
2018-05-04,521.0,6.0,9.0,57.0,1.7,1903.0,0.9,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,4,4,124
2018-05-04,1260.0,7.0,9.5,55.0,2.1,1912.0,0.8,0.32,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,4,4,124
2018-05-04,2041.0,8.0,11.3,46.0,1.2,1788.0,0.0,1.04,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,4,4,124
2018-05-04,1155.0,9.0,14.1,42.0,1.9,1893.0,1.3,1.78,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,4,4,124
2018-05-04,864.0,10.0,16.1,37.0,2.9,1629.0,1.3,2.325,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,4,4,124
2018-05-04,1021.0,11.0,17.2,35.0,3.6,1731.0,1.5,2.325,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,4,4,124
2018-05-04,1206.0,12.0,17.9,32.0,4.3999999999999995,1874.0,0.9,2.325,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,4,4,124
2018-05-04,1222.0,13.0,18.9,30.0,3.8,1854.0,0.9,2.325,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,4,4,124
2018-05-04,1266.0,14.0,18.8,31.0,4.3999999999999995,1940.0,1.2,2.325,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,4,4,124
2018-05-04,1323.0,15.0,19.9,26.0,3.8,1898.0,-0.1,2.325,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,4,4,124
2018-05-04,1501.0,16.0,18.6,30.0,4.3999999999999995,1891.0,0.6,2.325,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,4,4,124
2018-05-04,1857.0,17.0,18.1,30.0,4.3999999999999995,1925.0,0.2,1.86,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,4,4,124
2018-05-04,2376.625,18.0,17.1,35.0,3.4,1961.0,1.4,1.11,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,4,4,124
2018-05-04,1890.0,19.0,15.5,46.0,2.6,1782.0,3.9,0.34,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,4,4,124
2018-05-04,1389.0,20.0,14.1,46.0,3.4,1940.0,2.6,0.01,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,4,4,124
2018-05-04,1298.0,21.0,13.3,47.0,1.9,1805.0,2.2,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,4,4,124
2018-05-04,1256.0,22.0,12.7,55.0,2.0,1775.0,3.8,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,5,4,4,124
